date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:52:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:52:58%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/818EFfzWVcS._AC_SL1500_1200x1200.jpg?v=1641549431	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/818EFfzWVcS._AC_SL1500_1200x120042c0.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-golf-speaker-15w)
13:52:58	193884/193884	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:52:58%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/198324650_2868898236756990_8325215817140438754_n_bb067ba7-0626-485a-8a0d-143d4fc5f342_1200x1200.jpg?v=1641288351	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/198324650_2868898236756990_8325215817140438754_n_bb067ba7-0626-485a-8a0d-143d4fc5f342_1200x12003639.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-golf-speaker-15w)
13:52:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:52:59%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/91QLa0t1NNS._AC_SL1500_1200x1200.jpg?v=1641566959	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/91QLa0t1NNS._AC_SL1500_1200x120047fa.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-golf-speaker-15w)
13:52:59	279763/279763	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:52:59%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/818EFfzWVcS._AC_SL1500_1200x1200.jpg?v=1641549431	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/818EFfzWVcS._AC_SL1500_1200x120042c0.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-golf-speaker-15w)
13:53:00	363152/363152	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:00%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/91QLa0t1NNS._AC_SL1500_1200x1200.jpg?v=1641566959	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/91QLa0t1NNS._AC_SL1500_1200x120047fa.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-golf-speaker-15w)
13:53:02	4058/4058	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:a4239bc51a439f4f815184815dfd3b20	https://www.dovotech.com/products/dovotech-t8-pro-golf-speaker-15w.oembed	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/www.dovotech.com/products/dovotech-t8-pro-golf-speaker-15w.oembed	(from https://www.dovotech.com/products/dovotech-t8-pro-golf-speaker-15w)
13:53:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:00%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/t/6/assets/pagefly.fa0831b9.css?v=171977013264983848011646452960	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/t/6/assets/pagefly.fa0831b9be52.css	(from https://www.dovotech.com/products/dovotech-t8-pro-golf-speaker-15w)
13:53:02	19034/19034	---MCZ	200	added ('OK')	text/css	date:Fri,%2012%20Aug%202022%2010:53:02%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/t/6/assets/pagefly.fa0831b9.css?v=171977013264983848011646452960	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/t/6/assets/pagefly.fa0831b9be52.css	(from https://www.dovotech.com/products/dovotech-t8-pro-golf-speaker-15w)
13:53:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:02%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/198324650_2868898236756990_8325215817140438754_n_bb067ba7-0626-485a-8a0d-143d4fc5f342.jpg?v=1641288351	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/198324650_2868898236756990_8325215817140438754_n_bb067ba7-0626-485a-8a0d-143d4fc5f3423639.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-golf-speaker-15w)
13:53:02	254440/254440	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Aug%202022%2023:37:11%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/198324650_2868898236756990_8325215817140438754_n_bb067ba7-0626-485a-8a0d-143d4fc5f342.jpg?v=1641288351	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/198324650_2868898236756990_8325215817140438754_n_bb067ba7-0626-485a-8a0d-143d4fc5f3423639.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-golf-speaker-15w)
13:53:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:03%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/818EFfzWVcS._AC_SL1500.jpg?v=1641549431	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/818EFfzWVcS._AC_SL150042c0.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-golf-speaker-15w)
13:53:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:04%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/91QLa0t1NNS._AC_SL1500.jpg?v=1641566959	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/91QLa0t1NNS._AC_SL150047fa.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-golf-speaker-15w)
13:53:04	232186/232186	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Aug%202022%2023:37:35%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/818EFfzWVcS._AC_SL1500.jpg?v=1641549431	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/818EFfzWVcS._AC_SL150042c0.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-golf-speaker-15w)
13:53:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:05%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81q5rr5PIYS._AC_SL1500.jpg?v=1641549432	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81q5rr5PIYS._AC_SL150018b0.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-golf-speaker-15w)
13:53:05	419677/419677	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:05%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/91QLa0t1NNS._AC_SL1500.jpg?v=1641566959	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/91QLa0t1NNS._AC_SL150047fa.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-golf-speaker-15w)
13:53:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:06%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81NcUP9Bo-S._AC_SL1500.jpg?v=1641566959	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81NcUP9Bo-S._AC_SL150047fa.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-golf-speaker-15w)
13:53:07	270430/270430	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:06%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/81q5rr5PIYS._AC_SL1500.jpg?v=1641549432	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81q5rr5PIYS._AC_SL150018b0.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-golf-speaker-15w)
13:53:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:08%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/91GMn3jyz-S._AC_SL1500.jpg?v=1641549432	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/91GMn3jyz-S._AC_SL150018b0.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-golf-speaker-15w)
13:53:09	280129/280129	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:08%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/81NcUP9Bo-S._AC_SL1500.jpg?v=1641566959	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81NcUP9Bo-S._AC_SL150047fa.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-golf-speaker-15w)
13:53:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:10%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/198389893_283456556795450_5236851869529339816_n_2_1200x1200.jpg?v=1641286143	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/198389893_283456556795450_5236851869529339816_n_2_1200x1200827f.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-max-golf-speaker-40w)
13:53:11	340441/340441	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:10%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/91GMn3jyz-S._AC_SL1500.jpg?v=1641549432	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/91GMn3jyz-S._AC_SL150018b0.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-golf-speaker-15w)
13:53:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:12%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81k0hja96RS._AC_SL1500_1200x1200.jpg?v=1641549504	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81k0hja96RS._AC_SL1500_1200x120027bb.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-max-golf-speaker-40w)
13:53:13	232880/232880	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:12%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/198389893_283456556795450_5236851869529339816_n_2_1200x1200.jpg?v=1641286143	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/198389893_283456556795450_5236851869529339816_n_2_1200x1200827f.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-max-golf-speaker-40w)
13:53:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:14%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81YcAiRfTjS._AC_SL1500_1200x1200.jpg?v=1641549504	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81YcAiRfTjS._AC_SL1500_1200x120027bb.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-max-golf-speaker-40w)
13:53:15	273787/273787	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:14%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/81k0hja96RS._AC_SL1500_1200x1200.jpg?v=1641549504	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81k0hja96RS._AC_SL1500_1200x120027bb.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-max-golf-speaker-40w)
13:53:16	311738/311738	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:16%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/81YcAiRfTjS._AC_SL1500_1200x1200.jpg?v=1641549504	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81YcAiRfTjS._AC_SL1500_1200x120027bb.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-max-golf-speaker-40w)
13:53:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:16%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/t/6/assets/pagefly.f40a8ab0.css?v=27093346908738045481646452964	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/t/6/assets/pagefly.f40a8ab08da6.css	(from https://www.dovotech.com/products/dovotech-t8-pro-max-golf-speaker-40w)
13:53:17	5040/5040	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:096746ef69789b52589d8b6b62392761	https://www.dovotech.com/products/dovotech-t8-pro-max-golf-speaker-40w.oembed	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/www.dovotech.com/products/dovotech-t8-pro-max-golf-speaker-40w.oembed	(from https://www.dovotech.com/products/dovotech-t8-pro-max-golf-speaker-40w)
13:53:17	18987/18987	---MCZ	200	added ('OK')	text/css	date:Fri,%2012%20Aug%202022%2010:53:18%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/t/6/assets/pagefly.f40a8ab0.css?v=27093346908738045481646452964	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/t/6/assets/pagefly.f40a8ab08da6.css	(from https://www.dovotech.com/products/dovotech-t8-pro-max-golf-speaker-40w)
13:53:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:18%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/198389893_283456556795450_5236851869529339816_n_2.jpg?v=1641286143	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/198389893_283456556795450_5236851869529339816_n_2827f.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-max-golf-speaker-40w)
13:53:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:19%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81k0hja96RS._AC_SL1500.jpg?v=1641549504	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81k0hja96RS._AC_SL150027bb.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-max-golf-speaker-40w)
13:53:19	331871/331871	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:18%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/198389893_283456556795450_5236851869529339816_n_2.jpg?v=1641286143	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/198389893_283456556795450_5236851869529339816_n_2827f.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-max-golf-speaker-40w)
13:53:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:20%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81YcAiRfTjS._AC_SL1500.jpg?v=1641549504	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81YcAiRfTjS._AC_SL150027bb.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-max-golf-speaker-40w)
13:53:20	222444/222444	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:20%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/81k0hja96RS._AC_SL1500.jpg?v=1641549504	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81k0hja96RS._AC_SL150027bb.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-max-golf-speaker-40w)
13:53:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:21%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/91cgIsD55RL._AC_SL1500.jpg?v=1641566959	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/91cgIsD55RL._AC_SL150047fa.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-max-golf-speaker-40w)
13:53:22	248038/248038	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:21%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/81YcAiRfTjS._AC_SL1500.jpg?v=1641549504	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81YcAiRfTjS._AC_SL150027bb.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-max-golf-speaker-40w)
13:53:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:23%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81TyNet0GWL._AC_SL1500.jpg?v=1641566958	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81TyNet0GWL._AC_SL1500e4db.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-max-golf-speaker-40w)
13:53:23	429169/429169	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:23%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/91cgIsD55RL._AC_SL1500.jpg?v=1641566959	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/91cgIsD55RL._AC_SL150047fa.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-max-golf-speaker-40w)
13:53:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:24%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81eMt8i_5xL._AC_SL1500.jpg?v=1641549504	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81eMt8i_5xL._AC_SL150027bb.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-max-golf-speaker-40w)
13:53:25	262596/262596	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:24%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/81TyNet0GWL._AC_SL1500.jpg?v=1641566958	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81TyNet0GWL._AC_SL1500e4db.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-max-golf-speaker-40w)
13:53:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:26%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/3_culori_albastru_2_1200x1200.jpg?v=1641566959	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/3_culori_albastru_2_1200x120047fa.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue)
13:53:27	300841/300841	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:26%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/81eMt8i_5xL._AC_SL1500.jpg?v=1641549504	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81eMt8i_5xL._AC_SL150027bb.jpg	(from https://www.dovotech.com/products/dovotech-t8-pro-max-golf-speaker-40w)
13:53:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:28%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81cvdbTSgyL._AC_SL1500_1200x1200.jpg?v=1641497465	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81cvdbTSgyL._AC_SL1500_1200x1200f1cf.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue)
13:53:29	281373/281373	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:28%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/3_culori_albastru_2_1200x1200.jpg?v=1641566959	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/3_culori_albastru_2_1200x120047fa.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue)
13:53:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:30%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81jMYlMwh9L._AC_SL1500_d167a4af-4dd2-46ec-98e9-4da05e927edd_1200x1200.jpg?v=1641497465	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81jMYlMwh9L._AC_SL1500_d167a4af-4dd2-46ec-98e9-4da05e927edd_1200x1200f1cf.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue)
13:53:31	198143/198143	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:30%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/81cvdbTSgyL._AC_SL1500_1200x1200.jpg?v=1641497465	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81cvdbTSgyL._AC_SL1500_1200x1200f1cf.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue)
13:53:32	288172/288172	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:32%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/81jMYlMwh9L._AC_SL1500_d167a4af-4dd2-46ec-98e9-4da05e927edd_1200x1200.jpg?v=1641497465	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81jMYlMwh9L._AC_SL1500_d167a4af-4dd2-46ec-98e9-4da05e927edd_1200x1200f1cf.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue)
13:53:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:32%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/t/6/assets/pagefly.9e62d6dc.css?v=71242423336120998161646452985	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/t/6/assets/pagefly.9e62d6dcae24.css	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue)
13:53:34	3529/3529	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:291ed5800abcbcc7e2a8020b17c84922	https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue.oembed	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue.oembed	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue)
13:53:34	19077/19077	---MCZ	200	added ('OK')	text/css	date:Fri,%2012%20Aug%202022%2005:03:43%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/t/6/assets/pagefly.9e62d6dc.css?v=71242423336120998161646452985	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/t/6/assets/pagefly.9e62d6dcae24.css	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue)
13:53:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:35%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/3_culori_albastru_2.jpg?v=1641566959	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/3_culori_albastru_247fa.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue)
13:53:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:36%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81cvdbTSgyL._AC_SL1500.jpg?v=1641497465	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81cvdbTSgyL._AC_SL1500f1cf.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue)
13:53:36	702038/702038	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:53:36%20GMT	https://cdn.shopify.com/s/files/1/0620/6695/0393/products/3_culori_albastru_2.jpg?v=1641566959	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/3_culori_albastru_247fa.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue)
13:53:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:53:37%20GMT	http://cdn.shopify.com/s/files/1/0620/6695/0393/products/81jMYlMwh9L._AC_SL1500_d167a4af-4dd2-46ec-98e9-4da05e927edd.jpg?v=1641497465	C:/Users/xbrey/Downloads/DOVOTECH_SITE/Dovotech/cdn.shopify.com/s/files/1/0620/6695/0393/products/81jMYlMwh9L._AC_SL1500_d167a4af-4dd2-46ec-98e9-4da05e927eddf1cf.jpg	(from https://www.dovotech.com/products/dovotech-rzr-storage-bags-set-of-3-blue)
